0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.01136568522015829e-01,6.91738605060723377e-01,7.35477728812446108e-01,9.32659640583398675e-01,9.90233634050712075e-01,1.06595441270038882e+00,1.19868784194808553e+00,1.24546338870094431e+00,1.33389210615877163e+00,1.36750355459473116e+00,1.51972651339264631e+00,1.53099298912576676e+00,1.60864669934961890e+00,1.62586788302552643e+00,1.65726544003722465e+00,1.72084533994278277e+00,1.82041051127244313e+00,1.87219989181184476e+00,1.93115898455140300e+00,1.98210184212049767e+00,2.00018778047661394e+00,2.05765266985000617e+00,2.09558611996209976e+00,2.10569445604831351e+00,2.12028946632202464e+00,2.23683191428935091e+00,2.27530278971864020e+00,2.28146163739334851e+00,2.46889857747279873e+00,2.49062127650381138e+00,2.65787492546576276e+00,2.68701633762071301e+00,2.74285814856308008e+00,2.74428940575426372e+00,2.75099215846493106e+00,2.76128752671482669e+00,2.76659758434696101e+00,2.82994101817389732e+00,2.83165258831918099e+00,2.98481060943562593e+00,3.01763689492852905e+00,3.03371064141839852e+00,3.05498298831633930e+00,3.06529790182361728e+00,3.07506800061697705e+00,3.08157240429124002e+00,3.08354656855218723e+00,3.08463429255233956e+00,3.08483139812289942e+00,3.09315241777717542e+00,3.09229992314760738e+00,3.09389264374028494e+00,3.10227959510851248e+00,3.10776074496999044e+00,3.15687272865518231e+00,3.16253348737836726e+00,3.17179702061819713e+00,3.17347832589167167e+00,3.17394393383387552e+00,3.17747177033584949e+00,3.19348422468488513e+00,3.20022048440950257e+00,3.20260995818151484e+00,3.19977667359485318e+00,3.19958307346129400e+00,3.19802174436426068e+00
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.18760690127916901e+00,2.39210791901593156e+00,2.96091085405151100e+00,3.64998393852399383e+00,3.75131931571403365e+00,4.04120404854618709e+00,4.07421770676024053e+00,4.13099246342985271e+00,4.21382392616196189e+00,4.33187191454771181e+00,4.39537778431868897e+00,4.95511960004798624e+00,4.99437744461172350e+00,5.21399691453115910e+00,5.28544434633696270e+00,5.37206674812579443e+00,5.52435730984359985e+00,5.57362690458699284e+00,5.65026701268875176e+00,5.67780498313482607e+00,5.81195217895582328e+00,5.82074300753278173e+00,5.88015205628537974e+00,5.89564291795415052e+00,5.92077776295474045e+00,5.97133191825918175e+00,6.07013377343174021e+00,6.11767894596738682e+00,6.17248801340320252e+00,6.22577952906477261e+00,6.24973564595825870e+00,6.32361992424484143e+00,6.37045059378988654e+00,6.38118608164780188e+00,6.39460230943173968e+00,6.50516985001130532e+00,6.53425713342519909e+00,6.53903305944508428e+00,6.72607078539660019e+00,6.76226651736265794e+00,6.94152366996440051e+00,6.97540212079054633e+00,7.01803509663214786e+00,7.01951016163472730e+00,7.02250026666375771e+00,7.02899301739415794e+00,7.03123950166891021e+00,7.05526781593811592e+00,7.05570557408175691e+00,7.07772566277058335e+00,7.08600507186131967e+00,7.08993332947876009e+00,7.10021249813346245e+00,7.10515705383762608e+00,7.11090822267909939e+00,7.11354292125408527e+00,7.11567797595759366e+00,7.11709029833392393e+00,7.11729460748152043e+00,7.13142128960003241e+00,7.13872437631574908e+00,7.14093368997651190e+00,7.15042579357557706e+00,7.16139688624900650e+00,7.19475759672097226e+00,7.19640169322874268e+00,7.20579364632460084e+00,7.23356979147946610e+00,7.23578958930729588e+00,7.25100162869631504e+00,7.28890101008122837e+00,7.33138937047696970e+00,7.34826906153145121e+00,7.35664284805870583e+00,7.35510082606581772e+00,7.35310932559343211e+00
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.86992384397806211e-01,-6.73514130087162766e-01,-1.23476933989735316e+00,-1.33141239034893921e+00,-1.46613839033507776e+00,-1.47215101137416560e+00,-1.49655527048696779e+00,-1.53664092679660169e+00,-1.55716798524472932e+00,-1.70279392261257989e+00,-1.70759781850978354e+00,-2.11392670956185258e+00,-2.20274101516503018e+00,-2.24660097275463855e+00,-2.33422281729993442e+00,-2.37702536008622145e+00,-2.43487258312641641e+00,-2.49056812932197991e+00,-2.51120662453502375e+00,-2.52767641511306618e+00,-2.52985893266300899e+00,-2.67616762463524305e+00,-2.87152050406116022e+00,-2.88639633899019055e+00,-2.97903901600810217e+00,-3.06712643656568673e+00,-3.25810437502055583e+00,-3.28163072463017613e+00,-3.33963475599910309e+00,-3.43287692211485007e+00,-3.44309271304771869e+00,-3.51628182376493292e+00,-3.66088479521707200e+00,-3.78336432287920665e+00,-3.84008167688209445e+00,-3.91065774964724522e+00,-3.94044044050433406e+00,-4.07132783849055446e+00
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.85947182141039380e+00,8.60271509193311879e+00,2.30265762136640788e+01,2.62054916526722330e+01,2.65952854028525500e+01,2.70621162987195873e+01,2.72308056835078283e+01,2.73928107210802274e+01,2.74088750350239323e+01,2.74394780485077483e+01,2.74491786751292253e+01,2.74766891033373781e+01,2.75094814478319840e+01,2.75009851246450232e+01,2.74988847509379148e+01,2.73603860249739945e+01,2.73449828643935113e+01,2.72674339835887807e+01,2.72327582034030833e+01,2.71913412999696504e+01,2.71087862135007995e+01,2.70759234542375218e+01,2.70038869979024199e+01,2.69682467654474465e+01,2.68006159937714301e+01,2.67874057345278160e+01,2.66870382516478344e+01,2.66630971854281213e+01,2.66167344045849283e+01,2.65260694297533739e+01,2.63655766117354524e+01,2.62828311019615803e+01,2.61815681867375929e+01,2.61067423967749974e+01,2.60750242564487351e+01,2.59888327081698698e+01,2.59253268843200289e+01,2.59126483305116295e+01,2.58974190010387488e+01,2.57692489499417015e+01,2.57255982032340391e+01,2.57180371499851752e+01,2.54190946267157472e+01,2.53729720403256565e+01,2.51030636968241474e+01,2.50538406736038972e+01,2.49807258804415468e+01,2.49774396445978262e+01,2.49611949830017537e+01,2.49328817572394925e+01,2.49165999224628649e+01,2.48086103375707907e+01,2.48049405882750200e+01,2.45041431018122005e+01,2.44380871040698331e+01,2.44054484496052027e+01,2.43368172229071931e+01,2.43032799005718196e+01,2.42594434600409805e+01,2.42181804567070316e+01,2.42028325242989162e+01,2.41898670844391539e+01,2.41880910133132545e+01,2.40697748150955313e+01,2.39272043711529747e+01,2.39153831969752808e+01,2.38403345012461827e+01,2.37593180220374194e+01,2.35762983186158301e+01,2.35468174251505431e+01,2.34832436964139184e+01,2.33866631723310867e+01,2.33766145571769819e+01,2.33082965812758367e+01,2.31626797048883724e+01,2.30243043285029607e+01,2.29642319547540410e+01,2.28949000005461158e+01,2.28622944940271680e+01,2.27203607600805668e+01
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.62931684209322476e-02,-4.58998034462702945e-02,-9.89000084925051037e-02,-1.69566577693461118e-01,-2.00342929346782078e-01,-2.35019369912635362e-01,-2.66169004213391347e-01,-2.80132182080905623e-01,-3.10868348046181131e-01,-3.34874948311217446e-01,-3.39593603638324248e-01,-3.46869472384368438e-01,-4.21721342368182206e-01,-4.51414403511656070e-01,-4.58156888612673507e-01,-7.71549181889084390e-01,-8.21391563346785980e-01,-1.15363473443520181e+00,-1.21117965835075925e+00,-1.31489175819642212e+00,-1.31949559672215866e+00,-1.33643837729201498e+00,-1.36871175339674811e+00,-1.38683391111361876e+00,-1.48337728167438709e+00,-1.48713429002240671e+00,-1.78652588843761961e+00,-1.86128299271449760e+00,-1.89777660607547105e+00,-1.97123721176678934e+00,-2.00691421217590271e+00,-2.05831552398099360e+00,-2.10907711258392983e+00,-2.12755742328069575e+00,-2.14112773731788586e+00,-2.14294107856632055e+00,-2.25855607582119999e+00,-2.37994010253538724e+00,-2.39184881464527344e+00,-2.46098478915985774e+00,-2.54465522967069813e+00,-2.73458051681777548e+00,-2.76567247826337104e+00,-2.83136251892437052e+00,-2.91437906362751908e+00,-2.92296226203169107e+00,-2.98304162210107515e+00,-3.10794104240753333e+00,-3.21527402144671770e+00,-3.26751284310142509e+00,-3.32381570111811220e+00,-3.34601098811345521e+00,-3.43768273943090730e+00
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.32781275651128111e-02,1.07047739922317323e-01,1.11732851161873384e-01,2.66161496680797915e-01,2.84785686483254752e-01,4.51354725353901642e-01,4.82518223382356060e-01,5.21109964214808707e-01,5.23899801222802441e-01,5.34838666053466971e-01,5.51756691044071101e-01,5.56967846319094906e-01,5.82745071027314876e-01,5.83266836286854828e-01,6.22345136720054093e-01,6.30867161565948020e-01,6.34624295053588194e-01,6.38924252861536091e-01,6.40800422840772099e-01,6.36695331634672068e-01,6.29931343766567564e-01,6.27936529179484615e-01,6.27150061399458170e-01,6.27014130085327581e-01,6.15909954409596505e-01,6.05889414059207931e-01,6.05263051850231770e-01,6.02526352889053096e-01,6.16200998330190597e-01,6.67226391526260176e-01,6.77343100597416758e-01,7.02283637305380792e-01,7.38873713262177878e-01,7.42426154804460836e-01,7.75456306222026326e-01,8.44338878310826879e-01,9.02607594451556583e-01,9.26453406972626570e-01,9.58210955942919052e-01,9.70246281005663458e-01,1.01688343474416132e+00
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.50214349678268178e-02,1.20983387672115653e-01,2.43263636786082871e-01,3.58122450502988188e-01,4.14957602862875696e-01,7.76882540803810251e-01,8.06580022579274414e-01,9.22354812302350835e-01,9.66332763756016844e-01,1.03607927559432667e+00,1.16334021070828020e+00,1.20035101201124395e+00,1.25606301649906293e+00,1.27768941125865898e+00,1.38313368397759429e+00,1.39094267385226522e+00,1.44734420145616305e+00,1.45860552546195632e+00,1.48034836729907493e+00,1.53455039251747993e+00,1.63603257180067074e+00,1.68315072580856784e+00,1.74183690154600557e+00,1.78157966186300909e+00,1.79476376259729431e+00,1.82597111594057804e+00,1.85104864460830676e+00,1.85498528291008546e+00,1.85727431321797698e+00,1.88290004633141250e+00,1.89144449851150243e+00,1.89319463029337154e+00,1.96141119769875183e+00,1.96878360718230061e+00,2.00552643819784748e+00,2.01777330605413452e+00,2.02618006350522251e+00,2.02733972969867704e+00,2.03013946713466087e+00,2.03440456311726292e+00,2.03482205148675188e+00,2.06471259001220364e+00,2.06624974522186511e+00,2.18319277078819640e+00,2.20851905056637232e+00,2.22112957333875904e+00,2.24690879757105044e+00,2.25955300798282011e+00,2.27627491421210593e+00,2.29061207190783955e+00,2.29594889600810337e+00,2.30072781637559354e+00,2.30127321997119516e+00,2.33545272536185822e+00,2.38912376781806035e+00,2.39350284742336594e+00,2.43727797367457955e+00,2.47222105322375985e+00,2.58534428732359745e+00,2.60377410158987388e+00,2.64436679184958079e+00,2.70034916971086769e+00,2.70565351423321587e+00,2.74406790177948867e+00,2.81863984441018012e+00,2.89958532330528973e+00,2.93269001085237813e+00,2.96627579019801324e+00,2.97931168603555241e+00,3.03534160011116017e+00
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.63863542220771152e-01,1.38128184185604397e+00,1.50054271655139315e+00,1.94383665843130271e+00,1.99363010498445892e+00,2.07034854932994872e+00,2.19851697610034247e+00,2.31733653472289980e+00,2.38250382408430950e+00,2.89650174988708864e+00,2.93744142671957364e+00,3.14049606824321126e+00,3.21423023626790005e+00,3.28868343813965769e+00,3.43932271366399256e+00,3.49798325475206440e+00,3.57498120564510558e+00,3.60791490946390070e+00,3.74915518499800848e+00,3.75908708917483292e+00,3.85059320157349250e+00,3.87108874347399023e+00,3.90903538770614478e+00,4.00542436578466354e+00,4.16049577899093048e+00,4.23361162986243666e+00,4.31678905207890562e+00,4.39015516009759299e+00,4.42147793907783981e+00,4.51986345442004911e+00,4.58040110399983380e+00,4.59483186221898698e+00,4.61268868231539386e+00,4.76719128398021841e+00,4.81558543923902072e+00,4.82432201729710908e+00,5.08365425590306153e+00,5.12249981695032908e+00,5.38776489227439370e+00,5.43583803506318830e+00,5.49411814406162691e+00,5.49646202127066630e+00,5.50733905075570362e+00,5.52586519082885097e+00,5.53623350130181180e+00,5.59830606873399361e+00,5.59993628157848811e+00,5.72220633919256549e+00,5.73541641874653330e+00,5.74162758664005768e+00,5.75376364588581879e+00,5.75953834843756862e+00,5.76255993038366121e+00,5.76376465099634672e+00,5.76375947846685310e+00,5.76229039668205001e+00,5.76211147526859246e+00,5.75069148551954257e+00,5.74775275314902867e+00,5.74654377856021714e+00,5.73372427785391015e+00,5.72113850489987463e+00,5.66852773637608109e+00,5.66029056746819492e+00,5.63926089973673861e+00,5.62709629498870001e+00,5.62619522343695877e+00,5.60686337678275493e+00,5.56786049870063149e+00,5.54623811506307085e+00,5.54568870826379623e+00,5.54589297988449204e+00,5.54760100043491011e+00,5.55920452842969581e+00
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.41672611073766030e+00,2.13765546970342557e+00,3.07070192170622214e+00,3.22375766151645360e+00,3.75786921766993176e+00,3.81322685688249452e+00,3.90699178374718592e+00,4.03258244526180132e+00,4.16745462832309777e+00,4.24392693602791837e+00,4.67991274102722521e+00,4.71176588808125807e+00,4.83199740373075404e+00,4.85765157169215023e+00,4.87330252581045809e+00,4.91238109852038640e+00,4.92950298466670311e+00,4.95111086426363656e+00,4.96338842979349693e+00,5.01849617313887375e+00,5.02314003313628898e+00,5.06559812633550077e+00,5.07340107458445111e+00,5.08937352106368746e+00,5.09891721057761149e+00,5.10484875931159277e+00,5.10567202171913870e+00,5.10538119437315352e+00,5.09906060211255507e+00,5.09550316402067960e+00,5.09041158384475523e+00,5.08998204355065820e+00,5.08912878677603864e+00,5.08557179062708631e+00,5.05985495725604828e+00,5.05027986664019846e+00,5.04871823881401660e+00,5.04886542884518708e+00,5.04635630238524246e+00,5.02188563107500485e+00,5.01835505427656692e+00,5.01530158818345839e+00,5.01524060894492685e+00,5.01794864476557301e+00,5.02498176509001926e+00,5.02825020571281822e+00,5.07920240037558646e+00,5.08081644348011796e+00,5.20914353056346791e+00,5.23250138762100114e+00,5.24396433674139661e+00,5.26616429740104941e+00,5.27697281849372946e+00,5.29703542817041395e+00,5.31571846726542585e+00,5.32258063854314045e+00,5.32799135743712160e+00,5.32868357082729815e+00,5.37261384062465641e+00,5.41308244040793163e+00,5.41547123753782422e+00,5.42798565823288381e+00,5.43814160329402085e+00,5.47181777305446726e+00,5.47277381460226753e+00,5.47019674040684922e+00,5.46969836919849772e+00,5.46919360621866435e+00,5.45716350995382182e+00,5.42778951771560347e+00,5.40955245005200069e+00,5.39850405355800689e+00,5.38703440852845894e+00,5.38127017462830270e+00,5.35355246158733600e+00
0.00000000000000000e+00,8.00279952144512974e-01,6.50243606280946196e+00,8.35300785868489726e+00,1.45330699302230038e+01,2.73735531566772963e+01,2.93899262193675277e+01,2.98493500700616856e+01,3.03621692638566785e+01,3.06404937593297362e+01,3.09632753153860776e+01,3.09841381093219645e+01,3.10670374951808022e+01,3.10740446926319187e+01,3.10833959884453215e+01,3.10894563354708708e+01,3.11080186342603504e+01,3.11167959111911685e+01,3.12228739264805597e+01,3.12268615953858273e+01,3.12369950767731268e+01,3.12256951408005250e+01,3.12016805425473116e+01,3.11558399213394281e+01,3.11415389562562197e+01,3.11067454172769864e+01,3.10879950855345442e+01,3.10266270972276530e+01,3.10221256353173906e+01,3.09758922497533753e+01,3.09643210500724955e+01,3.09446475869375845e+01,3.08880103363628109e+01,3.07878392246650634e+01,3.07291065801563903e+01,3.06601302972638976e+01,3.06115567065262155e+01,3.05927331852875461e+01,3.05363536427589572e+01,3.04941924267120896e+01,3.04819543863693667e+01,3.04654434668295124e+01,3.03222186639180649e+01,3.02780713746764683e+01,3.02693183363629927e+01,2.99201963984191934e+01,2.98673641490236648e+01,2.95379767192320308e+01,2.94814921208442122e+01,2.93748282079335894e+01,2.93694942298707744e+01,2.93522373589571330e+01,2.93198586676671482e+01,2.93014150256264472e+01,2.91668640816894964e+01,2.91627125340034752e+01,2.87996059378142100e+01,2.87199638119235097e+01,2.86809486483362868e+01,2.85932877236808629e+01,2.85506126978657804e+01,2.84905265010973352e+01,2.84356975285765046e+01,2.84163713978446992e+01,2.84009699013359125e+01,2.83989884336509419e+01,2.82692683436835210e+01,2.80953558196085105e+01,2.80806023896543486e+01,2.79847408592227431e+01,2.78749741309764296e+01,2.76131244369202697e+01,2.75758470530531454e+01,2.74930712546118841e+01,2.73676036683960824e+01,2.73553210515880494e+01,2.72663551716137924e+01,2.70951945914928451e+01,2.69325065066594753e+01,2.68583906889555237e+01,2.67839566021180495e+01,2.67516905652221695e+01,2.66195047717668984e+01
